1.005340913535480013e+03
8.179812878279435608e+02
7.000000000000000000e+00
-1.220987532682535857e+03
3.482192388346959433e+01
6.932047021528029429e-01
1.402352794322611089e+02
4.815927776018055738e+03
1.518497434703760746e+03
1.749687113253390436e+00
1.699976171501038834e+03
6.530563392899269957e+02
1.000000000000000056e-01
0.000000000000000000e+00
2.999999999999999889e-02
1.758631145281647559e-02
1.024706683848700894e+00
3.185432934543346025e-09
2.120963174571573745e+03
6.557697240844169162e-01
9.193636996212086360e-06
2.574647604742449403e+01
