2.937025283731735271e+03
4.181400222311835932e+03
2.000000000000000000e+00
1.577850990740445923e+03
3.365425089431553829e+00
1.000492978640210362e+00
1.477460369425714077e+02
3.262803281391359178e+01
1.202672305345484347e+03
2.727199767080355031e+01
1.092591614646480139e+03
9.428611761004895016e+02
6.619704784327495872e-14
0.000000000000000000e+00
1.700000000000000122e-01
2.995877396951771959e-14
4.304929293941870405e-01
1.578508297807963640e-08
4.903128898243140270e+02
5.401690365069445887e-01
2.549904282351370816e-02
6.390354988223231913e+01
